No.,Player,Pos,PER
12,Bruce Bowen,SF,7.1
42,P.J. Brown,PF,15.3
32,Rodney Buford,SG,11.2
25,Anthony Carter,PG,11.0
4,Duane Causwell,C,14.1
10,Tim Hardaway,PG,16.4
40,Tim James,SF,12.6
6,Harold Jamison,PF,6.6
21,Voshon Lenard,SG,13.9
9,Dan Majerle,SG,11.4
24,Jamal Mashburn,SF,15.4
33,Alonzo Mourning,C,25.8
5,Mark Strickland,SF,17.2
52,Otis Thorpe,PF,11.1
23,Rex Walters,PG,8.0
35,Clarence Weatherspoon,PF,16.2
