No.,Player,Pos,PER
2,Blake Ahearn,PG,-7.3
19,Raja Bell,SG,8.3
10,Alec Burks,SG,14.0
3,DeMarre Carroll,SF,10.1
40,Jeremy Evans,SF,19.6
15,Derrick Favors,PF,17.1
5,Devin Harris,PG,16.0
20,Gordon Hayward,SF,15.5
8,Josh Howard,SF,10.5
25,Al Jefferson,C,22.8
0,Enes Kanter,C,14.5
34,C.J. Miles,SG,12.4
24,Paul Millsap,PF,21.8
6,Jamaal Tinsley,PG,10.9
11,Earl Watson,PG,9.5
