No.,Player,Pos,PER
25,Nick Anderson,SG,4.9
9,Isaac Austin,C,7.8
31,Shane Battier,SF,13.9
32,Rodney Buford,SG,10.1
8,Michael Dickerson,SG,6.4
21,Isaac Fontaine,SG,-0.9
6,Antonis Fotsis,PF,11.3
16,Pau Gasol,C,19.5
7,Eddie Gill,PG,9.2
22,Brevin Knight,PG,14.9
43,Grant Long,PF,7.7
44,Tony Massenburg,PF,11.4
5,Elliot Perry,PG,5.3
1,Will Solomon,SG,8.8
4,Stromile Swift,PF,17.2
2,Jason Williams,PG,15.1
42,Lorenzen Wright,C,14.8
