No.,Player,Pos,PER
33,Antonio Davis,PF,11.9
32,Dale Davis,PF,16.1
27,Duane Ferrell,SF,12.5
10,Vern Fleming,PG,14.6
13,Mark Jackson,PG,14.0
54,Greg Kite,C,-2.6
9,Derrick McKey,SF,15.0
31,Reggie Miller,SG,20.1
5,Sam Mitchell,SF,13.4
4,Byron Scott,PG,15.8
45,Rik Smits,C,19.5
21,Mark Strickland,PF,13.8
41,LaSalle Thompson,C,6.8
24,John Williams,SF,4.2
3,Haywoode Workman,PG,12.1
