No.,Player,Pos,PER
12,Steven Adams,C,11.2
2,Caron Butler,SF,11.9
4,Nick Collison,PF,11.8
35,Kevin Durant,SF,29.8
6,Derek Fisher,SG,10.1
8,Ryan Gomes,SF,0.2
9,Serge Ibaka,PF,19.6
7,Royal Ivey,SG,-16.5
15,Reggie Jackson,PG,15.4
3,Perry Jones,PF,10.1
11,Jeremy Lamb,SG,13.4
5,Kendrick Perkins,C,6.3
21,Andre Roberson,PF,9.0
25,Thabo Sefolosha,SG,10.4
22,Mustafa Shakur,PG,-8.8
34,Hasheem Thabeet,C,2.6
0,Russell Westbrook,PG,24.7
14,Reggie Williams,SF,16.4
