No.,Player,Pos,PER
35,Zaid Abdul-Aziz,C,16.4
40,Mike Bantom,SF,12.7
32,Fred Brown,SG,20.4
16,Tom Burleson,C,17.8
35,Al Carlson,C,9.0
25,Rod Derline,SG,13.7
3,Herm Gilliam,SG,13.8
11,Leonard Gray,PF,13.9
42,John Hummer,PF,7.6
15,Willie Norwood,SF,15.4
44,Frank Oleynick,SG,10.9
45,Bruce Seals,SF,11.5
20,Gene Short,SF,10.1
22,Tal Skinner,SF,10.2
13,Slick Watts,PG,17.2
