No.,Player,Pos,PER
15,Carmelo Anthony,SF,16.7
11,Earl Boykins,PG,17.1
7,Greg Buckner,SG,13.7
23,Marcus Camby,C,18.0
56,Francisco Elson,C,10.7
12,Luis Flores,PG,33.7
31,Nene Hilario,C,15.6
3,DerMarr Johnson,SG,14.0
1,Voshon Lenard,SG,15.1
6,Kenyon Martin,PF,17.5
24,Andre Miller,PG,16.5
21,Eduardo Najera,PF,12.5
10,Wesley Person,SF,15.6
41,Mark Pope,PF,10.0
9,Bryon Russell,SF,11.8
22,Nikoloz Tskitishvili,PF,2.5
5,Rodney White,SF,14.0
