No.,Player,Pos,PER
34,Mike Barr,SG,10.3
11,Bob Bigelow,SF,14.7
24,Ron Boone,SG,17.5
25,Jim Eakins,C,14.6
35,Glenn Hansen,SG,15.3
33,Ollie Johnson,SF,12.6
44,Sam Lacey,C,15.8
20,Andre McCarter,PG,11.6
52,Bill Robinzine,PF,15.6
14,Brian Taylor,PG,17.6
31,Richard Washington,PF,14.2
15,Scott Wedman,SF,14.6
