No.,Player,Pos,PER
33,Alvan Adams,C,20.2
21,Dennis Awtrey,C,9.6
14,Keith Erickson,SF,11.1
7,Butch Feher,SG,15.9
24,Gar Heard,PF,12.6
30,Ron Lee,PG,15.6
18,Curtis Perry,PF,12.7
54,Dale Schlueter,C,8.5
40,Ricky Sobers,SG,16.5
32,Ira Terrell,SF,12.8
5,Dick Van Arsdale,SG,11.1
4,Tom Van Arsdale,SF,7.7
44,Paul Westphal,PG,21.4
