No.,Player,Pos,PER
17,Vincent Askew,SG,15.9
44,Michael Cage,C,11.9
3,Alphonso Ford,PG,28.9
13,Kendall Gill,SG,15.6
50,Ervin Johnson,C,16.1
40,Shawn Kemp,PF,22.9
35,Chris King,SF,13.1
25,Rich King,C,12.9
10,Nate McMillan,PG,15.5
20,Gary Payton,PG,17.8
14,Sam Perkins,PF,14.9
22,Ricky Pierce,SG,20.8
55,Steve Scheffler,C,17.7
11,Detlef Schrempf,SF,14.9
