No.,Player,Pos,PER
22,Morris Almond,SG,7.3
5,Carlos Boozer,PF,17.2
9,Ronnie Brewer,SF,16.1
31,Jarron Collins,C,5.8
44,Kyrylo Fesenko,C,13.0
15,Matt Harpring,SG,12.3
47,Andrei Kirilenko,PF,16.8
2,Brevin Knight,PG,9.5
26,Kyle Korver,SF,12.1
41,Kosta Koufos,C,15.2
34,C.J. Miles,SG,11.8
24,Paul Millsap,PF,18.6
13,Mehmet Okur,C,17.5
17,Ronnie Price,PG,8.5
8,Deron Williams,PG,21.1
