No.,Player,Pos,PER
42,Kim Anderson,SF,3.0
10,Ron Brewer,SG,14.2
23,T.R. Dunn,SG,12.3
30,Bob Gross,SF,14.0
14,Lionel Hollins,PG,14.0
44,Clemon Johnson,C,12.1
20,Maurice Lucas,PF,18.4
5,Jim McMillian,SF,11.9
36,Lloyd Neal,PF,-0.6
25,Tom Owens,C,19.9
11,Willie Smith,PG,14.6
15,Larry Steele,SG,10.1
33,Ira Terrell,SF,14.1
43,Mychal Thompson,C,17.0
13,Dave Twardzik,PG,14.9
