No.,Player,Pos,PER
5,John Bagley,PG,11.3
6,Walter Berry,PF,11.7
11,Joe Barry Carroll,C,14.2
40,Ron Cavenall,C,7.4
15,Lester Conner,PG,17.2
12,Corey Gaines,SG,9.1
23,Roy Hinson,SF,14.7
2,Dennis Hopson,SG,13.8
20,Bill Jones,PF,13.9
24,Keith Lee,PF,10.8
22,Mike McGee,SG,13.2
34,Chris Morris,SF,15.0
33,Charles Shackleford,C,13.9
52,Buck Williams,PF,14.6
7,Kevin Williams,SG,8.7
