No.,Player,Pos,PER
2,Steve Alford,PG,18.7
22,Rolando Blackman,SG,17.0
4,Adrian Dantley,SF,15.4
15,Brad Davis,PG,13.7
40,James Donaldson,C,12.2
12,Derek Harper,PG,19.8
21,Anthony Jones,SG,7.6
7,Bob McCann,SF,12.4
44,Sam Perkins,SF,17.3
42,Roy Tarpley,PF,18.0
5,Kelvin Upshaw,SG,3.0
10,Mark Wade,PG,21.3
23,Bill Wennington,C,10.6
33,Randy White,PF,7.4
32,Herb Williams,C,10.4
