No.,Player,Pos,PER
10.0,Don Buse,PG,13.4
22.0,Larry Drew,PG,16.5
8.0,Eddie Johnson,SF,16.6
33.0,Steve Johnson,C,15.2
25.0,Billy Knight,SF,14.3
30.0,Kevin Loder,SF,9.9
50.0,Joe Meriweather,C,10.9
40.0,Larry Micheaux,PF,16.1
20.0,Ed Nealy,PF,9.2
,Mark Olberding,PF,11.5
35.0,Dave Robisch,C,9.4
2.0,Dane Suttle,SG,15.3
24.0,Reggie Theus,PG,15.3
41.0,LaSalle Thompson,C,16.9
42.0,Mike Woodson,SG,15.9
