No.,Player,Pos,PER
10,B.J. Armstrong,PG,15.2
15,Corey Beck,PG,9.3
1,Muggsy Bogues,PG,20.6
30,Dell Curry,SG,15.1
0,Tony Delk,PG,2.4
12,Vlade Divac,C,19.4
8,Tony Farmer,C,13.9
52,Matt Geiger,C,20.2
20,Jeff Grayer,SG,-20.0
14,Anthony Mason,PF,16.4
11,Vernon Maxwell,SG,13.2
42,Michael McDonald,C,-22.1
13,Bobby Phills,SG,12.5
7,J.R. Reid,PF,11.3
41,Glen Rice,SF,17.4
5,Donald Royal,SF,8.9
4,David Wesley,PG,15.2
32,Travis Williams,SF,13.7
