No.,Player,Pos,PER
7.0,Mark Aguirre,SF,13.1
24.0,Terry Dehere,PG,9.5
30.0,Harold Ellis,SF,17.2
23.0,Gary Grant,PG,13.8
4.0,Ron Harper,SG,15.7
13.0,Mark Jackson,PG,14.8
51.0,Henry James,PF,12.5
5.0,Danny Manning,PF,17.9
42.0,Bob Martin,C,6.9
45.0,Bo Outlaw,SF,14.3
,Stanley Roberts,C,8.5
27.0,Elmore Spencer,C,10.7
3.0,Tom Tolbert,SF,7.9
35.0,Loy Vaught,PF,16.0
21.0,Dominique Wilkins,SF,21.8
34.0,John Williams,SF,10.5
14.0,Randy Woods,PG,12.8
