No.,Player,Pos,PER
21,Matt Barnes,PF,10.8
5,Michael Bradley,PF,8.4
1,Samuel Dalembert,C,14.2
35,Deng Gai,C,0.0
33,Willie Green,SG,8.6
31,Zendon Hamilton,C,8.2
45,Steven Hunter,C,13.9
9,Andre Iguodala,SF,14.8
3,Allen Iverson,PG,25.9
26,Kyle Korver,SF,12.3
54,Lee Nailon,PF,14.5
12,Kevin Ollie,SG,7.8
42,Shavlik Randolph,PF,12.6
7,John Salmons,SG,10.7
30,James Thomas,PF,4.1
4,Chris Webber,PF,18.4
23,Lou Williams,PG,9.0
