No.,Player,Pos,PER
42,Mark Acres,C,8.2
44,Danny Ainge,PG,17.5
33,Larry Bird,SF,19.8
12,Otis Birdsong,SG,7.0
34,Kevin Gamble,SF,15.8
31,Ron Grandison,PF,10.1
3,Dennis Johnson,PG,11.5
53,Joe Kleine,C,12.2
35,Reggie Lewis,SF,17.6
54,Brad Lohaus,PF,10.0
32,Kevin McHale,PF,20.3
0,Robert Parish,C,21.6
4,Jim Paxson,PG,11.5
54,Ed Pinckney,PF,17.7
45,Ramon Rivas,C,9.3
20,Brian Shaw,SG,12.2
7,Kelvin Upshaw,SG,10.9
