No.,Player,Pos,PER
25,Nick Anderson,SG,6.4
20,Jon Barry,SG,12.4
13,Doug Christie,SG,14.8
21,Vlade Divac,C,17.7
51,Lawrence Funderburke,PF,16.1
24,Bobby Jackson,PG,13.1
0,Art Long,SF,-3.6
15,Darrick Martin,PG,17.0
31,Scot Pollard,C,15.0
55,Jabari Smith,C,14.7
16,Peja Stojakovic,SF,18.4
5,Hedo Turkoglu,SF,11.7
4,Chris Webber,PF,24.7
55,Jason Williams,PG,12.8
