No.,Player,Pos,PER
17,Lou Amundson,PF,11.5
29,Jeff Ayres,C,13.4
28,Leandro Barbosa,SG,13.4
2,Darren Collison,PG,13.6
44,Kyrylo Fesenko,C,29.8
10,Jeff Foster,C,11.1
24,Paul George,SG,16.5
33,Danny Granger,SF,18.6
50,Tyler Hansbrough,PF,14.7
55,Roy Hibbert,C,19.3
3,George Hill,PG,15.7
1,Dahntay Jones,SF,10.3
12,A.J. Price,PG,11.5
6,Lance Stephenson,SG,7.0
21,David West,PF,17.8
