No.,Player,Pos,PER
5,Tom Abernethy,PF,13.6
43,Wayne Cooper,C,12.5
41,Wesley Cox,SF,5.3
32,Ray Epps,SF,7.9
4,John Lucas,PG,16.9
0,Robert Parish,C,20.8
22,Sonny Parker,SF,15.5
44,Clifford Ray,C,12.5
25,Tony Robertson,SG,10.7
45,Purvis Short,PF,13.1
20,Phil Smith,SG,16.1
11,Raymond Townsend,SG,10.8
10,Jo Jo White,PG,12.7
33,Nate Williams,SG,14.7
