No.,Player,Pos,PER
54,Michael Ansley,SF,8.0
1,Muggsy Bogues,PG,14.0
3,Rex Chapman,PG,12.3
30,Dell Curry,SG,16.4
24,Anthony Frederick,SF,13.0
33,Kenny Gattison,PF,15.3
13,Kendall Gill,SG,16.5
42,Mike Gminski,C,13.0
31,Ron Grandison,PF,14.6
5,Greg Grant,PG,8.1
15,Cedric Hunter,PG,0.0
2,Larry Johnson,PF,18.9
45,Eric Leckner,C,9.4
9,Kevin Lynch,SG,7.7
32,Tony Massenburg,PF,-12.4
22,Johnny Newman,SF,13.6
21,Elliot Perry,PG,9.0
34,J.R. Reid,C,14.1
