No.,Player,Pos,PER
42,Jerome Anderson,SG,13.0
34,Jim Ard,C,11.3
31,Tom Boswell,PF,8.8
18,Dave Cowens,C,18.9
17,John Havlicek,SF,15.5
33,Steve Kuberski,C,12.4
30,Glenn McDonald,SF,11.0
19,Don Nelson,SF,15.1
11,Charlie Scott,SG,14.5
32,Ed Searcy,SF,5.6
35,Paul Silas,PF,14.6
27,Kevin Stacom,SG,11.7
10,Jo Jo White,PG,14.6
