No.,Player,Pos,PER
20,Winston Bennett,SF,10.0
52,Chucky Brown,SF,11.9
33,Derrick Chievous,SF,11.9
43,Brad Daugherty,C,16.0
24,Chris Dudley,PF,8.7
3,Craig Ehlo,SG,14.5
4,Ron Harper,SG,21.3
5,Steve Kerr,PG,12.0
31,Randolph Keys,SF,9.8
44,Paul Mokeski,C,7.7
23,John Morton,SG,5.9
22,Larry Nance,PF,19.1
25,Mark Price,PG,21.1
30,Tree Rollins,C,8.8
54,Gary Voce,PF,19.2
18,Hot Rod Williams,PF,19.0
2,Reggie Williams,SF,7.8
