No.,Player,Pos,PER
26,Cliff Anderson,SG,10.1
20,Dennis Awtrey,C,13.5
21,Archie Clark,PG,17.7
11,Freddie Crawford,SG,10.3
32,Billy Cunningham,SF,20.5
18,Connie Dierking,C,12.6
25,Fred Foster,SF,9.7
15,Hal Greer,SG,13.8
14,Matt Guokas,SG,3.6
26,Al Henry,C,10.2
16,Bailey Howell,PF,17.0
54,Luke Jackson,C,10.9
24,Wali Jones,SG,10.5
28,Bud Ogden,SF,11.4
12,Jim Washington,PF,14.3
