No.,Player,Pos,PER
54,Kent Benson,C,17.3
12,Del Beshore,PG,0.0
2,Junior Bridgeman,SG,18.8
21,Quinn Buckner,PG,13.6
40,John Gianelli,C,10.3
20,Ernie Grunfeld,SF,15.2
30,Otis Howard,PF,8.0
24,George Johnson,PF,14.0
8,Marques Johnson,SF,23.9
18,Kevin Restani,PF,12.1
5,Sam Smith,SF,14.2
4,Norm Van Lier,PG,11.0
11,Lloyd Walton,PG,12.4
32,Brian Winters,SG,15.6
