No.,Player,Pos,PER
10-15,Henry Bibby,PG,10.6
7,Michael Brooks,SF,15.8
23,Joe Bryant,PF,12.8
42,Ron Davis,SF,11.8
24,Gar Heard,PF,10.9
31,Swen Nater,C,18.2
22,Stan Pietkiewicz,SG,-4.5
34,Tony Price,SG,2.4
30,Wally Rank,SF,4.0
11,Phil Smith,SG,16.2
14,Brian Taylor,PG,15.9
33,Jerome Whitehead,C,8.8
21,Sidney Wicks,PF,9.7
20,Freeman Williams,SG,20.2
