No.,Player,Pos,PER
45,Randy Breuer,C,11.4
1,Scott Brooks,PG,16.9
19,Tony Campbell,SG,16.6
33,Richard Coffey,SF,7.9
23,Tyrone Corbin,SF,16.6
22,Gerald Glass,SF,15.9
52,Dan Godfread,C,20.3
42,Sam Mitchell,PF,12.3
4,Tod Murphy,PF,10.6
24,Pooh Richardson,PG,18.1
50,Felton Spencer,C,13.8
20,Jim Thomas,SG,0.7
25,Bob Thornton,PF,-0.5
5,Doug West,SG,12.6
