No.,Player,Pos,PER
24,Mark Aguirre,SF,17.3
22,Rolando Blackman,SG,16.2
23,Allan Bristow,SF,12.6
43,Wayne Cooper,C,13.8
15,Brad Davis,PG,14.5
53,Clarence Kea,PF,11.0
25,Tom LaGarde,C,7.6
44,Scott Lloyd,PF,5.9
17,Ollie Mack,SG,7.9
40,Kurt Nimphius,C,12.0
34,Jim Spanarkel,SG,17.2
33,Elston Turner,SF,10.7
31,Jay Vincent,PF,18.7
