No.,Player,Pos,PER
9,Tariq Abdul-Wahad,SG,14.4
13,John Amaechi,C,13.2
10,Darrell Armstrong,PG,19.5
31,Chucky Atkins,PG,14.4
11,Earl Boykins,PG,44.0
51,Michael Doleac,C,13.3
1,Kiwane Garris,SG,-3.9
8,Pat Garrity,SF,11.9
25,Chris Gatling,PF,17.4
15,Matt Harpring,SF,14.2
24,Anthony Johnson,PG,8.9
50,Corey Maggette,SF,14.1
5,Ron Mercer,SG,11.8
45,Bo Outlaw,PF,15.3
24,Anthony Parker,SG,9.7
33,Derek Strong,PF,12.0
23,Johnny Taylor,SF,9.9
4,Ben Wallace,PF,14.4
3,Monty Williams,SF,13.8
