No.,Player,Pos,PER
50,Isaac Austin,C,15.0
41,Thurl Bailey,PF,12.0
21,David Benoit,SF,12.1
40,Mike Brown,C,12.3
23,Tyrone Corbin,SF,13.6
15,Corey Crowder,SF,8.4
53,Mark Eaton,C,9.1
30,Blue Edwards,SF,13.7
24,Jeff Malone,SG,15.1
32,Karl Malone,PF,25.4
14,Eric Murdock,PG,13.6
11,Delaney Rudd,SG,10.0
12,John Stockton,PG,22.8
33,Bob Thornton,PF,1.7
