No.,Player,Pos,PER
7,Harold Fox,PG,10.0
20,Dick Garrett,SG,11.2
42,Walt Hazzard,PG,8.7
27,Bill Hewitt,PF,9.8
32,Fred Hilton,SG,11.2
45,John Hummer,PF,11.0
44,Bob Kauffman,SF,18.4
5,Howard Komives,PG,9.1
11,Bob McAdoo,PF,16.8
3,Elmore Smith,C,16.5
9,Randy Smith,SG,15.0
35,Cornell Warner,C,14.5
13,Dave Wohl,PG,10.6
