No.,Player,Pos,PER
10,Leandro Barbosa,PG,12.8
11,Zarko Cabarkapa,PF,32.4
45,Steven Hunter,C,14.7
21,Jim Jackson,SF,11.4
23,Casey Jacobsen,SF,8.4
2,Joe Johnson,SF,15.1
30,Maciej Lampe,C,5.0
31,Shawn Marion,PF,21.7
0,Walter McCarty,PF,6.9
13,Steve Nash,PG,22.0
46,Bo Outlaw,PF,8.1
1,Smush Parker,PG,4.3
3,Quentin Richardson,SG,13.6
17,Paul Shirley,PF,9.9
32,Amar'e Stoudemire,C,26.6
1,Yuta Tabuse,PG,15.6
43,Jake Voskuhl,C,8.7
4,Jackson Vroman,PF,8.2
