No.,Player,Pos,PER
7,Andrea Bargnani,PF,12.8
4,Chris Bosh,C,22.6
8,Jose Calderon,PG,19.1
3,Juan Dixon,SG,12.9
11,T.J. Ford,PG,18.2
15,Jorge Garbajosa,PF,12.1
14,Joey Graham,SF,12.9
43,Kris Humphries,PF,13.5
6,Luke Jackson,SF,12.5
20,Fred Jones,SG,9.9
2,Darrick Martin,PG,11.6
12,Rasho Nesterovic,C,13.9
18,Anthony Parker,SG,14.5
24,Morris Peterson,SF,13.2
10,Uros Slokar,C,13.9
9,Pape Sow,C,16.4
1,P.J. Tucker,SF,12.8
