No.,Player,Pos,PER
20,Gus Bailey,SG,9.3
42,Greg Ballard,SF,18.1
12,Ron Behagen,PF,10.2
4,Lawrence Boston,PF,12.6
45,Phil Chenier,SG,10.1
33,Jim Cleamons,PG,10.7
40,Dave Corzine,C,10.3
10,Bob Dandridge,SF,14.8
35,Kevin Grevey,SF,13.7
11,Elvin Hayes,PF,17.2
25,Mitch Kupchak,PF,9.7
4,Steve Malovic,PF,6.2
22,Roger Phegley,SG,14.0
1,Kevin Porter,PG,13.1
41,Wes Unseld,C,15.4
23,John Williamson,SG,10.2
32,Larry Wright,PG,13.3
