No.,Player,Pos,PER
28,Arron Afflalo,SG,10.2
1,Chauncey Billups,PG,23.6
7,Primoz Brezec,C,10.8
8,Juan Dixon,PG,12.4
12,Ronald Dupree,SF,0.0
32,Richard Hamilton,SG,18.2
9,Jarvis Hayes,SF,13.0
5,Walter Herrmann,PF,14.0
10,Lindsey Hunter,PG,8.8
25,Amir Johnson,PF,17.5
54,Jason Maxiell,C,16.7
24,Antonio McDyess,PF,14.1
13,Nazr Mohammed,C,13.1
6,Ronald Murray,PG,13.3
22,Tayshaun Prince,SF,15.6
42,Theo Ratliff,C,11.6
35,Cheikh Samb,C,12.0
3,Rodney Stuckey,PG,13.8
36,Rasheed Wallace,C,17.2
