No.,Player,Pos,PER
0,Benoit Benjamin,C,14.1
15,Steve Burtt,SG,10.2
44,Michael Cage,PF,16.4
45,Norris Coleman,SF,6.6
25,Earl Cureton,PF,9.2
20,Quintin Dailey,SG,16.8
2,Larry Drew,PG,11.7
54,Kenny Fields,SF,8.7
4,Lancaster Gordon,SG,8.0
43,Claude Gregory,PF,12.8
32,Greg Kite,C,7.5
46,Tod Murphy,PF,15.7
51,Martin Nessley,C,2.9
33,Ken Norman,SF,11.2
14,Michael Phelps,SG,19.3
1,Darnell Valentine,PG,13.5
12,Eric White,SF,15.2
34,Reggie Williams,SF,7.6
24,Joe Wolf,C,7.6
42,Mike Woodson,SG,14.7
