No.,Player,Pos,PER
20,Marcus Brown,SG,1.1
30,Jud Buechler,SF,8.2
22,John Crotty,PG,12.5
12,Michael Curry,SG,8.6
33,Grant Hill,SF,24.5
1,Lindsey Hunter,PG,13.2
5,Jermaine Jackson,SG,-1.5
32,Christian Laettner,C,14.8
6,Terry Mills,PF,11.0
0,Eric Montross,C,0.2
31,Mikki Moore,C,19.6
52,Don Reid,PF,4.1
42,Jerry Stackhouse,SG,18.9
35,Loy Vaught,PF,8.5
13,Jerome Williams,PF,17.9
