No.,Player,Pos,PER
0,Gilbert Arenas,PG,18.2
32,Andray Blatche,PF,15.5
3,Caron Butler,SF,20.7
6,Antonio Daniels,PG,13.7
33,Brendan Haywood,C,18.3
4,Antawn Jamison,PF,20.3
8,Roger Mason,PG,13.8
5,Dominic McGuire,SG,6.6
14,Oleksiy Pecherov,C,9.6
9,Darius Songaila,C,11.8
2,DeShawn Stevenson,SG,12.6
29,Mike Wilks,PG,10.1
1,Nick Young,SG,11.6
