No.,Player,Pos,PER
17,Vincent Askew,SG,13.4
3,Dana Barros,PG,15.0
0,Benoit Benjamin,C,14.7
44,Michael Cage,C,13.2
8,Eddie Johnson,SF,17.1
40,Shawn Kemp,PF,20.4
25,Rich King,C,8.7
31,Derrick McKey,SF,15.0
10,Nate McMillan,PG,15.1
21,Gerald Paddio,SF,16.3
20,Gary Payton,PG,17.0
14,Sam Perkins,PF,16.9
22,Ricky Pierce,SG,19.2
55,Steve Scheffler,C,13.1
