No.,Player,Pos,PER
33,Kareem Abdul-Jabbar,C,29.9
42,Lucius Allen,PG,15.9
34,John Block,PF,14.3
10,Bob Dandridge,SF,16.1
20,Bill Dinwiddie,PF,3.4
12-24,Wali Jones,PG,10.1
7,Toby Kimball,PF,10.7
6,Charlie Lowery,PG,10.5
14,Jon McGlocklin,SG,12.7
9,McCoy McLemore,SF,11.8
50,Barry Nelson,C,7.6
18,Curtis Perry,C,8.7
1,Oscar Robertson,PG,18.9
4,Greg Smith,SF,11.7
8,Jeff Webb,SG,6.1
