No.,Player,Pos,PER
24,Mark Aguirre,SF,21.9
2,Steve Alford,PG,11.6
33,Uwe Blab,C,7.4
22,Rolando Blackman,SG,16.0
15,Brad Davis,PG,14.5
40,James Donaldson,C,12.4
20,Jim Farmer,SG,4.4
12,Derek Harper,PG,18.1
44,Sam Perkins,PF,15.0
32,Detlef Schrempf,SF,14.2
42,Roy Tarpley,PF,19.5
23,Bill Wennington,C,16.6
