No.,Player,Pos,PER
1,Derek Anderson,SG,17.1
33,Antonio Daniels,PG,15.5
5,Derrick Dial,SG,14.3
21,Tim Duncan,PF,23.8
32,Sean Elliott,SF,12.4
35,Danny Ferry,SF,10.1
2,Jaren Jackson,SG,10.4
6,Avery Johnson,PG,11.5
4,Steve Kerr,PG,10.6
3,Ira Newble,SF,8.9
30,Terry Porter,PG,15.5
50,David Robinson,C,23.7
31,Malik Rose,PF,14.8
36,Shawnelle Scott,C,12.0
55,Samaki Walker,PF,12.2
