No.,Player,Pos,PER
10,Leandro Barbosa,PG,11.5
2,Eric Bledsoe,PG,19.6
25,Dionte Christmas,SF,11.1
1,Goran Dragic,SG,21.4
8,Channing Frye,PF,13.2
20,Archie Goodwin,SG,10.3
14,Gerald Green,SG,16.5
55,Viacheslav Kravtsov,C,10.5
21,Alex Len,C,7.3
15,Marcus Morris,SF,14.8
11,Markieff Morris,PF,18.4
22,Miles Plumlee,C,14.6
43,Shavlik Randolph,PF,7.7
3,Ish Smith,PG,11.7
17,P.J. Tucker,SF,13.3
