No.,Player,Pos,PER
34,Ray Allen,SG,12.8
11,Chris Andersen,C,18.5
50,Joel Anthony,C,8.0
31,Shane Battier,SF,8.7
8,Michael Beasley,SF,16.8
1,Chris Bosh,C,19.0
15,Mario Chalmers,PG,14.0
30,Norris Cole,PG,8.8
0,Toney Douglas,PG,10.9
7,Justin Hamilton,C,12.6
40,Udonis Haslem,PF,10.5
6,LeBron James,PF,29.3
22,James Jones,SF,15.4
9,Rashard Lewis,SF,10.7
14,DeAndre Liggins,SG,129.1
21,Roger Mason,SG,8.2
20,Greg Oden,C,12.4
3,Dwyane Wade,SG,22.0
