No.,Player,Pos,PER
5,Byron Dinkins,PG,7.9
54,Greg Dreiling,C,8.7
10,Vern Fleming,PG,17.2
20,George McCloud,SF,7.9
31,Reggie Miller,SG,21.2
22,Jawann Oldham,C,8.1
45,Chuck Person,SF,16.1
33,Mike Sanders,SF,8.4
11,Detlef Schrempf,PF,18.6
24,Rik Smits,C,14.9
41,LaSalle Thompson,C,11.2
44,Kenny Williams,PF,13.9
4,Micheal Williams,PG,19.5
14,Randy Wittman,SF,7.4
