No.,Player,Pos,PER
50,Joel Anthony,C,10.3
31,Shane Battier,SF,9.7
1,Chris Bosh,PF,18.9
15,Mario Chalmers,PG,13.0
30,Norris Cole,PG,7.9
34,Eddy Curry,C,3.6
32,Mickell Gladness,PF,1.8
14,Terrel Harris,SG,6.7
40,Udonis Haslem,PF,10.9
5,Juwan Howard,PF,3.6
6,LeBron James,SF,30.7
22,James Jones,SG,9.7
13,Mike Miller,SG,11.4
45,Dexter Pittman,C,10.4
21,Ronny Turiaf,C,12.6
3,Dwyane Wade,SG,26.3
