No.,Player,Pos,PER
25,Bill Cartwright,C,17.1
42,Pat Cummings,PF,11.4
33,Patrick Ewing,PF,18.9
11,Stewart Granger,PG,5.9
7,Gerald Henderson,PG,14.6
30,Bernard King,SF,17.7
26,Bill Martin,SF,6.2
14,Chris McNealy,PF,8.7
44,Jawann Oldham,C,8.5
55,Louis Orr,SF,11.0
26,McKinley Singleton,PG,13.3
2,Rory Sparrow,PG,11.2
23,Bob Thornton,PF,4.1
6,Trent Tucker,SG,15.4
34,Kenny Walker,SF,13.3
45,Eddie Lee Wilkins,PF,7.0
21,Gerald Wilkins,SG,16.2
8,Brad Wright,PF,11.2
