No.,Player,Pos,PER
33,Alvan Adams,C,18.6
7,Dudley Bradley,SG,10.9
45,Jeff Cook,PF,10.2
6,Walter Davis,SF,18.3
35,Craig Dykema,SF,11.1
24,Dennis Johnson,SG,16.7
53,Rich Kelley,C,12.5
50,Joel Kramer,PF,10.4
4,Kyle Macy,PG,15.7
8,John McCullough,SG,30.7
22,Larry Nance,PF,14.7
21,Truck Robinson,PF,16.1
14,Alvin Scott,SF,11.7
