No.,Player,Pos,PER
3,Shareef Abdur-Rahim,SF,21.1
23,Pete Chilcutt,PF,12.6
33,Antonio Daniels,SG,9.9
30,Blue Edwards,SG,14.5
12,Bobby Hurley,PG,7.9
9,George Lynch,SF,16.8
6,Sam Mack,SF,12.4
44,Tony Massenburg,C,14.9
11,Lee Mayberry,PG,9.2
40,Ivano Newbill,PF,7.6
7,Anthony Peeler,SG,15.2
50,Bryant Reeves,C,17.3
5,Chris Robinson,SG,4.7
6,Larry Robinson,SF,15.8
34,Michael Smith,PF,15.0
10,Otis Thorpe,PF,13.0
