No.,Player,Pos,PER
7,Kenny Anderson,PG,18.0
0,Benoit Benjamin,C,13.9
42,P.J. Brown,C,12.1
1,Chris Childs,PG,11.2
44,Derrick Coleman,PF,19.0
11,Yinka Dare,C,-33.9
21,Kevin Edwards,SG,11.7
12,Sleepy Floyd,SG,6.3
43,Armen Gilliam,PF,18.1
9,Sean Higgins,SF,7.1
4,Rick Mahorn,PF,11.8
34,Chris Morris,SF,15.5
33,Dwayne Schintzius,C,8.2
2,Rex Walters,SG,10.2
55,Jayson Williams,PF,16.2
