No.,Player,Pos,PER
17,Chucky Atkins,PG,8.3
38,Kwame Brown,C,7.9
12,Will Bynum,PG,13.8
5,Austin Daye,SF,12.8
7,Ben Gordon,SG,14.0
32,Richard Hamilton,SG,14.9
33,Jonas Jerebko,PF,13.9
54,Jason Maxiell,C,14.0
22,Tayshaun Prince,SF,16.0
3,Rodney Stuckey,PG,15.6
35,DaJuan Summers,SF,7.5
31,Charlie Villanueva,PF,16.0
6,Ben Wallace,C,15.8
9,Chris Wilcox,PF,12.0
