No.,Player,Pos,PER
2,Stacey Augmon,SF,9.8
11,Andre Barrett,PG,14.0
4,Tony Battie,C,8.6
7,Michael Bradley,PF,8.3
13,Kelvin Cato,C,14.9
1,Doug Christie,SG,7.9
55,Andrew DeClercq,C,5.6
3,Steve Francis,PG,18.9
8,Pat Garrity,PF,9.1
33,Grant Hill,SF,20.0
12,Dwight Howard,PF,17.2
34,Brandon Hunter,PF,12.2
7,Mark Jones,SF,4.4
41,Mario Kasun,C,12.0
5,Cuttino Mobley,SG,15.3
14,Jameer Nelson,PG,14.5
9,DeShawn Stevenson,SG,9.3
15,Hedo Turkoglu,SF,16.0
