No.,Player,Pos,PER
50,Greg Anthony,PG,13.0
2,Stacey Augmon,SG,12.2
44,Brian Grant,PF,14.0
14,Gary Grant,PG,8.0
34,Antonio Harvey,PF,10.1
35,Joe Kleine,C,6.8
5,Jermaine O'Neal,C,13.3
33,Scottie Pippen,SF,16.4
11,Arvydas Sabonis,C,20.3
12,Detlef Schrempf,SF,14.5
8,Steve Smith,SG,17.3
3,Damon Stoudamire,PG,15.5
30,Rasheed Wallace,PF,18.1
6,Bonzi Wells,SF,17.3
