No.,Player,Pos,PER
41,Thurl Bailey,PF,12.5
40,Mike Brown,C,9.6
21,Tony Brown,SG,6.5
50,Pat Cummings,PF,14.2
53,Mark Eaton,C,9.5
30,Blue Edwards,SF,10.4
35,Darrell Griffith,SG,8.6
24,Jeff Malone,SG,14.4
32,Karl Malone,PF,24.8
44,Chris Munk,PF,14.5
45,Dan O'Sullivan,C,6.0
33,Walter Palmer,C,8.5
11,Delaney Rudd,PG,11.8
12,John Stockton,PG,23.4
5,Andy Toolson,SF,8.4
