No.,Player,Pos,PER
34,Ray Allen,SG,20.9
24,Mateen Cleaves,PG,9.1
4,Nick Collison,C,15.0
33,Antonio Daniels,PG,18.0
30,Reggie Evans,PF,13.0
21,Danny Fortson,C,17.0
13,Jerome James,C,10.0
11,Ibo Kutluay,SG,-12.9
7,Rashard Lewis,SF,19.4
22,Ronald Murray,SG,9.9
9,Vitaly Potapenko,C,14.5
77,Vladimir Radmanovic,PF,13.7
8,Luke Ridnour,PG,14.6
31,Robert Swift,C,5.2
12,Damien Wilkins,SF,13.4
