No.,Player,Pos,PER
3,Mahmoud Abdul-Rauf,PG,15.6
43,Kevin Brooks,SF,8.4
20,LaPhonso Ellis,PF,16.6
21,Tom Hammonds,PF,10.3
10,Scott Hastings,C,8.3
30,Marcus Liberty,SF,12.5
21,Todd Lichti,SG,12.9
1,Mark Macon,PG,8.8
55,Dikembe Mutombo,C,17.2
12,Robert Pack,PG,16.4
45,Gary Plummer,PF,8.6
23,Bryant Stith,SG,11.7
28,Robert Werdann,C,7.7
34,Reggie Williams,SF,15.8
