No.,Player,Pos,PER
34,Ken Austin,SF,5.6
54,Kent Benson,C,14.0
23,Earl Cureton,C,8.6
9,Lionel Hollins,PG,10.5
15,Vinnie Johnson,SG,15.9
40,Bill Laimbeer,C,19.2
53,Cliff Levingston,PF,14.8
25,John Long,SG,14.9
33,Walker Russell,PG,9.0
22,David Thirdkill,SF,5.9
11,Isiah Thomas,PG,20.9
24,Ray Tolbert,PF,10.5
7,Kelly Tripucka,SF,16.8
41,Terry Tyler,SF,13.2
