No.,Player,Pos,PER
12,LaMarcus Aldridge,PF,20.4
8,Luke Babbitt,PF,9.4
5,Will Barton,SG,9.1
88,Nicolas Batum,SF,15.7
18,Victor Claver,SF,7.0
19,Joel Freeland,PF,9.3
21,J.J. Hickson,C,19.7
1,Jared Jeffries,PF,2.4
11,Meyers Leonard,C,12.1
0,Damian Lillard,PG,16.4
2,Wesley Matthews,SG,14.1
6,Eric Maynor,SG,10.6
3,Sasha Pavlovic,SG,6.2
24,Ronnie Price,PG,6.8
4,Nolan Smith,PG,7.1
