No.,Player,Pos,PER
15,Jim Brogan,SG,13.0
7,Michael Brooks,SF,16.1
23,Joe Bryant,SF,12.8
22,Tom Chambers,PF,15.0
1,Charlie Criss,PG,13.1
42,Ron Davis,SF,6.6
13,John Douglas,SG,12.1
24,Armond Hill,PG,4.6
34,Rock Lee,C,1.0
31,Swen Nater,C,16.4
30,Jim Smith,PF,9.2
11,Phil Smith,SG,12.4
14,Brian Taylor,PG,13.7
33,Jerome Whitehead,C,16.7
21,Michael Wiley,PF,16.2
20,Freeman Williams,SG,16.4
4,Al Wood,SG,14.6
