No.,Player,Pos,PER
10,B.J. Armstrong,PG,15.1
44,Corie Blount,PF,11.7
30,Jud Buechler,SF,13.8
3,Jo Jo English,SG,7.7
35,Greg Foster,PF,9.8
9,Ron Harper,SG,12.2
45,Michael Jordan,SG,22.1
25,Steve Kerr,PG,13.5
42,Larry Krystkowiak,PF,9.5
7,Toni Kukoc,SF,19.8
13,Luc Longley,C,12.3
20,Pete Myers,SG,9.1
32,Will Perdue,C,16.3
33,Scottie Pippen,SF,22.6
8,Dickey Simpkins,PF,11.0
34,Bill Wennington,C,11.6
