No.,Player,Pos,PER
10,Mike Dunleavy,SG,15.0
0,Calvin Garrett,SF,8.8
6,Tom Henderson,SG,10.9
1,Lee Johnson,PF,1.5
11,Major Jones,PF,10.3
30,Allen Leavell,PG,13.9
24,Moses Malone,C,25.1
23,Calvin Murphy,PG,18.1
5,Billy Paultz,PF,12.9
50,Robert Reid,SF,16.4
42,John Stroud,SF,6.4
45,Rudy Tomjanovich,PF,13.5
32,Bill Willoughby,SF,10.8
