No.,Player,Pos,PER
1,Muggsy Bogues,PG,15.4
3,Rex Chapman,PG,15.1
25,Earl Cureton,PF,2.4
30,Dell Curry,SG,17.0
33,Kenny Gattison,PF,14.4
13,Kendall Gill,SG,15.4
45,Armen Gilliam,PF,17.6
42,Mike Gminski,C,14.7
4,Scott Haffner,PG,9.9
42,Dave Hoppen,C,11.2
31,Randolph Keys,SF,7.3
45,Eric Leckner,C,8.4
22,Johnny Newman,SF,15.1
34,J.R. Reid,C,10.8
20,Jeff Sanders,PF,8.6
55,Steve Scheffler,C,12.4
7,Kelly Tripucka,SF,13.5
